file,mean_rms_db,median_rms_db,std_rms_db,silence_ratio,num_frames,sr
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0117_0008.wav,-51.58200454711914,-39.3946418762207,26.355985641479492,0.48196114708603144,1081,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0117_0010.wav,-48.05766677856445,-37.50817108154297,21.033422470092773,0.43449931412894377,2916,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0117_0011.wav,-49.68702697753906,-36.80480194091797,26.331384658813477,0.37532580364900087,1151,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0117_0012.wav,-49.48496627807617,-37.3009033203125,22.85820198059082,0.4302848575712144,1334,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0001.wav,-46.39187240600586,-36.817073822021484,23.30621337890625,0.3721122112211221,1212,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0003.wav,-47.14704132080078,-35.32971954345703,25.372751235961914,0.3584195672624647,1063,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0004.wav,-46.402923583984375,-35.17280960083008,23.140541076660156,0.3882099209202013,1391,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0005.wav,-46.1958122253418,-35.522300720214844,23.147350311279297,0.38118466898954706,1435,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0006.wav,-45.85298538208008,-35.26634979248047,24.12738609313965,0.36229635376260666,1289,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0007.wav,-44.97072982788086,-34.8049430847168,23.41282081604004,0.34685010861694426,1381,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0008.wav,-46.0738639831543,-34.10462188720703,25.27934455871582,0.34702797202797203,1144,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0009.wav,-44.94229507446289,-35.863929748535156,22.581697463989258,0.35858915741345526,1531,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0010.wav,-48.118934631347656,-36.81890869140625,23.77607536315918,0.3958333333333333,1200,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0011.wav,-46.476097106933594,-35.519615173339844,23.84564208984375,0.3785310734463277,1239,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0118_0012.wav,-46.047428131103516,-36.450496673583984,23.08648109436035,0.3690205011389522,1317,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0001.wav,-48.563209533691406,-39.263755798339844,22.809917449951172,0.4759437453737972,1351,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0003.wav,-44.918033599853516,-35.14439392089844,22.32550048828125,0.3426323319027182,1398,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0004.wav,-46.58102798461914,-37.74714279174805,21.77245330810547,0.405982905982906,1404,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0005.wav,-47.819854736328125,-37.84260559082031,22.678802490234375,0.42527821939586646,1258,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0006.wav,-45.76935577392578,-35.04349136352539,23.242727279663086,0.4012056262558607,1493,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0008.wav,-47.62168502807617,-36.25849914550781,24.1097469329834,0.37850467289719625,1070,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0009.wav,-46.3936882019043,-36.87769317626953,22.704999923706055,0.37254901960784315,1326,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0010.wav,-45.76279830932617,-36.04488754272461,21.795948028564453,0.35121951219512193,1435,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0011.wav,-49.548404693603516,-37.43373489379883,23.87952995300293,0.4248302618816683,1031,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0119_0012.wav,-46.442222595214844,-37.040706634521484,21.805036544799805,0.397444996451384,1409,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0001.wav,-49.9951057434082,-40.03402328491211,21.63560676574707,0.5012875536480687,1165,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0002.wav,-50.78091812133789,-39.35637664794922,22.056791305541992,0.4691151919866444,1198,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0004.wav,-50.82548141479492,-40.23084259033203,20.89903450012207,0.5106918238993711,1590,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0005.wav,-49.3112907409668,-39.384193420410156,21.60404396057129,0.46875,1216,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0006.wav,-48.54069137573242,-38.674232482910156,21.206989288330078,0.43610223642172524,1252,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0007.wav,-49.644325256347656,-38.66417694091797,22.312217712402344,0.45215311004784686,1254,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0008.wav,-48.1555290222168,-39.24863815307617,19.476390838623047,0.46837209302325583,2150,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0009.wav,-48.908634185791016,-38.842960357666016,20.68375587463379,0.4659711872826627,2013,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0010.wav,-48.49355697631836,-37.035179138183594,22.853532791137695,0.38516532618409294,1119,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0011.wav,-47.89104461669922,-37.48515319824219,22.104629516601562,0.3890784982935154,1172,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0120_0012.wav,-51.43095397949219,-37.4758415222168,25.20915985107422,0.4039167686658507,817,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0001.wav,-48.19306182861328,-38.69381332397461,23.240659713745117,0.44490818030050083,1198,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0002.wav,-46.233436584472656,-35.761260986328125,24.818193435668945,0.3727598566308244,1116,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0003.wav,-49.2346076965332,-39.13260269165039,23.435043334960938,0.4782359679266896,1746,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0004.wav,-46.89835739135742,-37.781105041503906,23.287904739379883,0.4281567489114659,1378,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0005.wav,-45.89332580566406,-35.60523986816406,25.001256942749023,0.38078902229845624,1166,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0006.wav,-46.08300018310547,-37.70840835571289,24.77579689025879,0.42867487328023174,1381,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0007.wav,-43.137630462646484,-36.50411605834961,25.337507247924805,0.3943452380952381,1344,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0008.wav,-46.46922302246094,-36.928314208984375,24.546852111816406,0.4214680347277032,1267,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0009.wav,-46.893768310546875,-36.57203674316406,26.11212921142578,0.4126297577854671,1156,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0010.wav,-45.99263000488281,-35.41644287109375,25.120012283325195,0.41321762349799734,1498,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0011.wav,-46.17692947387695,-34.42523193359375,26.58669662475586,0.4110320284697509,1124,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0121_0012.wav,-45.9832649230957,-36.599361419677734,25.30035400390625,0.41517857142857145,1344,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0001.wav,-49.390804290771484,-36.77094268798828,28.581283569335938,0.38,1000,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0002.wav,-48.131221771240234,-37.09659957885742,26.969459533691406,0.3793103448275862,1305,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0003.wav,-48.10860061645508,-36.0341682434082,29.475996017456055,0.3505564387917329,1258,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0004.wav,-47.450355529785156,-37.14848709106445,25.390850067138672,0.3868706182281708,1569,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0005.wav,-48.413082122802734,-36.226768493652344,29.197710037231445,0.36731107205623903,1138,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0006.wav,-49.261898040771484,-36.52328109741211,28.650537490844727,0.36763485477178426,1205,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0007.wav,-49.916908264160156,-36.942806243896484,26.9212589263916,0.39548577036310106,1019,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0008.wav,-44.9046745300293,-36.01698684692383,25.074737548828125,0.31538001196888094,1671,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0009.wav,-48.4823112487793,-36.870262145996094,27.030094146728516,0.36079545454545453,1056,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0010.wav,-46.653987884521484,-36.02528381347656,25.100723266601562,0.33853354134165364,1282,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0011.wav,-46.786861419677734,-35.843421936035156,25.881145477294922,0.3630188679245283,1325,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0122_0012.wav,-51.703182220458984,-36.597110748291016,31.90619468688965,0.4222488038277512,836,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0001.wav,-55.57320022583008,-37.85083770751953,36.34483337402344,0.4160377358490566,1060,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0002.wav,-56.60251235961914,-37.51921844482422,37.53187561035156,0.4199395770392749,993,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0003.wav,-50.70499038696289,-37.43289566040039,30.748519897460938,0.3862729449321628,1253,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0004.wav,-48.00139236450195,-36.80855941772461,25.293209075927734,0.36009732360097324,1233,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0005.wav,-49.95499038696289,-37.72261428833008,25.993608474731445,0.3966033966033966,1001,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0006.wav,-49.919654846191406,-37.49443817138672,28.289796829223633,0.3964588144726713,1299,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0007.wav,-52.07625961303711,-37.20111846923828,33.07927322387695,0.37927756653992395,1052,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0008.wav,-57.6993522644043,-36.89741897583008,40.8540153503418,0.4100327153762268,917,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0009.wav,-48.25992202758789,-36.24787139892578,29.171363830566406,0.3509984639016897,1302,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0010.wav,-47.85447311401367,-35.4427490234375,27.22127342224121,0.34058577405857743,1195,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0011.wav,-50.42496871948242,-35.57417297363281,27.43684959411621,0.4021978021978022,910,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0123_0012.wav,-44.677406311035156,-34.51618194580078,22.519363403320312,0.27353342428376537,1466,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0001.wav,-49.48599624633789,-37.21744155883789,25.52212142944336,0.378827646544182,1143,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0002.wav,-48.319393157958984,-36.821327209472656,24.797576904296875,0.38485804416403785,1268,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0003.wav,-46.65919494628906,-35.392845153808594,25.51443862915039,0.3137715179968701,1278,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0004.wav,-50.060699462890625,-35.9790153503418,32.07989501953125,0.339917695473251,1215,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0005.wav,-47.13134002685547,-35.887107849121094,25.53986167907715,0.33677991137370755,1354,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0006.wav,-51.21824264526367,-37.10762023925781,26.339353561401367,0.41811175337186895,1038,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0007.wav,-48.57781982421875,-36.95988464355469,26.479572296142578,0.36270190895741555,1362,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0008.wav,-48.20847702026367,-35.72193145751953,24.57040786743164,0.3549141965678627,1282,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0009.wav,-46.3763427734375,-36.472084045410156,22.105770111083984,0.320361362056984,1439,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0010.wav,-49.49404525756836,-36.418418884277344,25.68949317932129,0.3593220338983051,1180,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0011.wav,-51.09730911254883,-37.22578430175781,26.948654174804688,0.3934740882917466,1042,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0124_0012.wav,-50.88275909423828,-36.585601806640625,29.38257598876953,0.3862847222222222,1152,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0001.wav,-45.82371520996094,-36.47901916503906,28.76108169555664,0.3661417322834646,1270,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0002.wav,-48.30595779418945,-37.69755172729492,33.667152404785156,0.40566741237882176,1341,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0003.wav,-44.78254699707031,-34.13148498535156,30.875606536865234,0.31869918699186994,1230,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0004.wav,-42.739627838134766,-33.719215393066406,28.72224998474121,0.28888888888888886,1440,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0005.wav,-48.94383239746094,-34.38103485107422,38.126956939697266,0.33872209391839875,1299,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0006.wav,-51.18489456176758,-35.37288284301758,34.67869567871094,0.42092746730083236,841,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0007.wav,-43.473514556884766,-33.43974304199219,32.585662841796875,0.3063670411985019,1335,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0008.wav,-43.49406814575195,-34.64568328857422,28.930788040161133,0.31569664902998235,1134,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0009.wav,-42.117740631103516,-34.02473831176758,28.694923400878906,0.27807083647324793,1327,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0010.wav,-41.43434143066406,-34.50563430786133,24.109086990356445,0.27547592385218367,1786,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0011.wav,-48.23625946044922,-37.03663635253906,36.3516845703125,0.3687196110210697,1234,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0125_0012.wav,-45.61066818237305,-35.901580810546875,34.15562057495117,0.3075356415478615,1473,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0001.wav,-48.035640716552734,-38.05487060546875,26.28098487854004,0.4028436018957346,1477,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0002.wav,-47.68467330932617,-37.24762725830078,26.35800552368164,0.3828996282527881,1345,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0003.wav,-48.8407096862793,-36.70567321777344,28.925823211669922,0.3789308176100629,1272,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0004.wav,-49.42893600463867,-37.20734405517578,29.502098083496094,0.3810240963855422,1328,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0005.wav,-47.766746520996094,-36.86155700683594,26.271217346191406,0.3429577464788732,1420,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0006.wav,-49.50899124145508,-37.21922302246094,25.49573516845703,0.4032997250229148,1091,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0007.wav,-44.615562438964844,-36.0618896484375,21.95308494567871,0.3335411471321696,1604,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0008.wav,-48.91394805908203,-36.3802490234375,28.17072296142578,0.3786936236391913,1286,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0009.wav,-47.481632232666016,-35.417442321777344,26.955793380737305,0.3390357698289269,1286,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0010.wav,-46.63072204589844,-36.506568908691406,25.076658248901367,0.36438582028029676,1213,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0011.wav,-54.19163513183594,-37.36450958251953,36.26868438720703,0.43023255813953487,1032,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0126_0012.wav,-50.07936096191406,-36.07761764526367,33.61864471435547,0.3618374558303887,1415,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0127_0001.wav,-49.21216583251953,-37.985164642333984,24.024648666381836,0.4252988047808765,1004,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0127_0002.wav,-47.403907775878906,-37.027488708496094,22.90902328491211,0.36829268292682926,1230,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0127_0003.wav,-47.163169860839844,-36.53266143798828,25.820213317871094,0.3402727925340991,1393,16000
HD-Track2-train\HD-Track2-train-zh\Follow-up Questions\0127_0004.wav,-46.04676055908203,-36.578765869140625,23.605575561523438,0.3335283791691047,1709,16000
